expense_ratio,risk_level,returns_5yr,cluster
0.08300395256916998,0.4000000000000001,0.40293040293040294,1
0.11857707509881424,0.0,0.3516483516483516,4
0.18577075098814233,0.8,0.5054945054945055,2
0.2173913043478261,1.0000000000000002,0.5054945054945055,2
0.43873517786561267,1.0000000000000002,0.4871794871794871,0
0.12252964426877472,0.4000000000000001,0.41758241758241754,1
0.09881422924901187,0.2,0.4212454212454213,5
0.24901185770750991,0.6000000000000001,0.4139194139194139,3
0.3241106719367589,1.0000000000000002,0.9230769230769232,6
0.6600790513833993,1.0000000000000002,0.5164835164835165,7
0.22924901185770755,0.4000000000000001,0.36996336996337,1
0.4268774703557312,1.0000000000000002,0.43956043956043955,0
0.3754940711462451,1.0000000000000002,0.43223443223443225,0
0.4545454545454546,0.6000000000000001,0.40293040293040294,3
0.316205533596838,1.0000000000000002,0.5311355311355311,8
0.06719367588932808,0.2,0.3992673992673993,5
0.3952569169960475,1.0000000000000002,0.5421245421245421,8
0.0632411067193676,1.0000000000000002,0.5421245421245421,2
0.11067193675889331,0.6000000000000001,0.4505494505494505,1
0.11857707509881424,0.8,0.4945054945054945,2
0.383399209486166,1.0000000000000002,0.5384615384615384,8
0.03557312252964427,0.8,0.6336996336996337,2
0.09090909090909091,0.4000000000000001,0.4432234432234432,1
0.1699604743083004,0.4000000000000001,0.43223443223443225,1
0.3003952569169961,1.0000000000000002,0.6373626373626374,8
0.6482213438735179,1.0000000000000002,0.4871794871794871,7
0.8260869565217392,1.0000000000000002,0.4285714285714286,7
0.05928853754940712,0.4000000000000001,0.34798534798534797,1
0.13043478260869568,0.4000000000000001,0.4065934065934066,1
0.5928853754940713,1.0000000000000002,0.3992673992673993,7
0.316205533596838,0.6000000000000001,0.4652014652014652,3
0.45059288537549413,1.0000000000000002,0.45421245421245426,0
0.05928853754940712,0.4000000000000001,0.38461538461538464,1
0.10276679841897235,1.0000000000000002,0.575091575091575,2
0.4189723320158104,1.0000000000000002,0.3076923076923077,0
0.3399209486166008,0.6000000000000001,0.4285714285714286,3
0.11067193675889331,0.4000000000000001,0.3882783882783883,1
0.1264822134387352,0.4000000000000001,0.4285714285714286,1
0.3873517786561266,1.0000000000000002,0.34798534798534797,0
0.3438735177865613,1.0000000000000002,0.3626373626373626,0
0.09881422924901187,0.0,0.35531135531135527,4
0.25296442687747034,1.0000000000000002,0.4432234432234432,2
0.10671936758893283,0.4000000000000001,0.4139194139194139,1
0.22529644268774707,1.0000000000000002,0.5934065934065934,2
0.3952569169960475,1.0000000000000002,0.5201465201465202,8
0.0632411067193676,0.4000000000000001,0.41758241758241754,1
0.29644268774703564,0.6000000000000001,0.3992673992673993,3
0.0790513833992095,0.4000000000000001,0.43223443223443225,1
0.3241106719367589,0.6000000000000001,0.4725274725274725,3
0.25296442687747034,1.0000000000000002,0.6007326007326008,2
0.26877470355731226,1.0000000000000002,0.47619047619047616,2
0.13043478260869568,0.4000000000000001,0.43956043956043955,1
0.04347826086956523,0.8,0.652014652014652,2
0.03557312252964427,0.2,0.34798534798534797,5
0.31225296442687756,1.0000000000000002,0.4945054945054945,8
0.2015810276679842,1.0000000000000002,0.728937728937729,6
0.316205533596838,0.6000000000000001,0.4065934065934066,3
0.09486166007905139,0.4000000000000001,0.4212454212454213,1
0.1897233201581028,1.0000000000000002,0.8608058608058609,6
0.13043478260869568,0.6000000000000001,0.4212454212454213,1
0.09090909090909091,0.2,0.39194139194139194,5
0.26086956521739135,1.0000000000000002,0.5311355311355311,2
